UID,주거 형태,연간 소득,현재 직장 근속 연수,체납 세금 압류 횟수,개설된 신용계좌 수,신용 거래 연수,최대 신용한도,신용 문제 발생 횟수,마지막 연체 이후 경과 개월 수,개인 파산 횟수,대출 목적,대출 상환 기간,현재 대출 잔액,현재 미상환 신용액,월 상환 부채액,신용 점수,채무 불이행 여부
TRAIN_09039,주택 담보 대출 (거주 중),7477882.5,10년 이상,0.0,15,25.1,3624384.0,1,39,0,부채 통합,단기 상환,550290.0,975297.0,38839.5,802,1
TRAIN_09040,월세,1598253.0,1년 미만,0.0,15,17.9,1061001.0,0,25,0,부채 통합,단기 상환,542763.0,304926.0,27493.5,793,0
TRAIN_09041,자가,1312242.0,10년 이상,0.0,15,18.9,806143.5,1,21,0,부채 통합,단기 상환,395893.5,325834.5,35811.0,795,0
TRAIN_09042,월세,1672087.5,8년,0.0,18,38.2,809640.0,2,39,3,부채 통합,단기 상환,226603.5,443467.5,34222.5,625,1
TRAIN_09043,월세,1487959.5,1년,0.0,13,16.1,419035.5,1,50,3,부채 통합,단기 상환,201894.0,150241.5,8763.0,689,1
TRAIN_09044,월세,1906798.5,8년,4.0,13,40.3,300799.5,5,40,3,부채 통합,단기 상환,352899.0,294811.5,43827.0,807,0
TRAIN_09045,주택 담보 대출 (거주 중),4715443.5,10년 이상,0.0,15,19.8,5044584.0,0,35,0,부채 통합,장기 상환,732039.0,1490694.0,29170.5,798,0
TRAIN_09046,월세,1938891.0,8년,0.0,12,27.6,1226040.0,1,38,0,부채 통합,단기 상환,505668.0,184119.0,27069.0,800,1
TRAIN_09047,자가,2036743.5,8년,0.0,11,20.9,1539136.5,0,37,0,부채 통합,장기 상환,1153497.0,642064.5,28311.0,680,1
TRAIN_09048,월세,1513686.0,8년,0.0,13,17.9,627915.0,2,67,3,부채 통합,단기 상환,362872.5,181171.5,10557.0,793,1
TRAIN_09049,자가,1718356.5,5년,4.0,11,19.9,587478.0,5,43,0,고액 구매,단기 상환,226326.0,188802.0,24793.5,680,0
TRAIN_09050,자가,1617576.0,10년 이상,0.0,11,20.7,0.0,0,3,0,기타,단기 상환,1192369.5,160537.5,12318.0,740,0
TRAIN_09051,월세,1397109.0,2년,0.0,7,14.4,635809.5,0,11,0,소규모 사업 자금,단기 상환,505012.5,119221.5,5773.5,744,0
TRAIN_09052,월세,1455244.5,7년,0.0,17,18.4,110220.0,1,59,0,부채 통합,단기 상환,461577.0,47520.0,13047.0,747,1
TRAIN_09053,주택 담보 대출 (거주 중),1098427.5,10년 이상,0.0,4,15.7,737839.5,0,2,0,사업 대출,단기 상환,519820.5,376677.0,493.5,695,0
TRAIN_09054,주택 담보 대출 (거주 중),1364041.5,10년 이상,1.0,19,27.8,128737.5,1,41,1,주택 개보수,단기 상환,505284.0,66232.5,38757.0,811,1
TRAIN_09055,월세,1639717.5,4년,0.0,10,13.5,42286.5,1,72,0,부채 통합,단기 상환,224871.0,114139.5,5851.5,800,1
TRAIN_09056,주택 담보 대출 (거주 중),3817258.5,1년 미만,0.0,23,25.0,4674208.5,0,25,0,기타,단기 상환,766195.5,1249782.0,66129.0,796,0
TRAIN_09057,주택 담보 대출 (거주 중),5104695.0,10년 이상,0.0,13,32.1,1249318.5,0,22,0,부채 통합,단기 상환,1093132.5,609034.5,25752.0,729,1
TRAIN_09058,자가,1710346.5,10년 이상,0.0,14,19.0,448164.0,0,21,0,부채 통합,단기 상환,103723.5,196596.0,12393.0,676,0
TRAIN_09059,월세,1223799.0,1년,1.0,7,23.1,665568.0,2,47,0,부채 통합,단기 상환,247540.5,315991.5,14893.5,769,0
TRAIN_09060,자가,2035804.5,1년,0.0,15,15.9,1025902.5,0,18,0,부채 통합,단기 상환,456378.0,478960.5,34648.5,756,0
TRAIN_09061,주택 담보 대출 (거주 중),6679518.0,8년,1.0,14,18.9,1135428.0,1,33,1,부채 통합,단기 상환,753429.0,368127.0,26188.5,755,1
TRAIN_09062,주택 담보 대출 (거주 중),1509652.5,8년,0.0,7,11.7,0.0,1,8,1,부채 통합,장기 상환,577908.0,144103.5,9448.5,687,1
TRAIN_09063,주택 담보 대출 (거주 중),2231404.5,10년 이상,0.0,17,32.9,1408906.5,1,31,1,부채 통합,단기 상환,494227.5,521947.5,32797.5,813,0
TRAIN_09064,주택 담보 대출 (거주 중),3699174.0,4년,0.0,7,28.2,1016553.0,0,8,0,주택 개보수,장기 상환,1041207.0,1110172.5,27654.0,715,0
TRAIN_09065,자가,1782423.0,8년,0.0,9,14.1,670753.5,0,8,0,부채 통합,단기 상환,162399.0,152595.0,12720.0,687,0
TRAIN_09066,주택 담보 대출 (거주 중),7932966.0,10년 이상,0.0,19,16.6,6253047.0,0,35,0,부채 통합,단기 상환,692707.5,938607.0,38542.5,789,0
TRAIN_09067,주택 담보 대출 (거주 중),1973970.0,4년,0.0,8,24.7,153493.5,0,6,0,부채 통합,단기 상환,739638.0,392133.0,32454.0,693,0
TRAIN_09068,월세,1240911.0,7년,0.0,15,13.2,817020.0,6,44,3,부채 통합,단기 상환,207463.5,185262.0,23992.5,780,1
TRAIN_09069,월세,1387347.0,1년 미만,0.0,15,26.7,1203084.0,0,46,0,부채 통합,단기 상환,472291.5,438549.0,14629.5,773,0
TRAIN_09070,월세,1055230.5,1년,0.0,13,15.6,391782.0,0,72,0,부채 통합,단기 상환,493641.0,243910.5,6910.5,778,1
TRAIN_09071,주택 담보 대출 (거주 중),2196450.0,1년 미만,0.0,19,37.2,4057641.0,0,24,0,기타,단기 상환,507585.0,213453.0,39393.0,769,0
TRAIN_09072,월세,2854254.0,8년,0.0,12,18.9,779400.0,1,53,3,부채 통합,단기 상환,387181.5,80065.5,25717.5,793,0
TRAIN_09073,주택 담보 대출 (거주 중),1570348.5,7년,0.0,19,29.0,1326403.5,1,29,1,주택 개보수,단기 상환,724692.0,309933.0,33691.5,747,0
TRAIN_09074,자가,2036898.0,4년,0.0,15,12.5,1014312.0,0,8,0,부채 통합,단기 상환,548605.5,420577.5,49530.0,802,0
TRAIN_09075,주택 담보 대출 (거주 중),1506714.0,7년,0.0,10,13.3,1058214.0,0,4,0,부채 통합,장기 상환,748870.5,278809.5,25786.5,787,1
TRAIN_09076,자가,1311577.5,3년,0.0,12,23.7,328975.5,2,5,3,부채 통합,단기 상환,216786.0,17058.0,12700.5,749,1
TRAIN_09077,주택 담보 대출 (거주 중),4589211.0,10년 이상,0.0,12,48.9,1566996.0,0,9,0,주택 개보수,단기 상환,1095597.0,1511220.0,28962.0,771,0
TRAIN_09078,월세,5010826.5,10년 이상,0.0,8,18.7,921886.5,0,41,0,기타,단기 상환,1166188.5,208761.0,14970.0,780,0
TRAIN_09079,주택 담보 대출 (거주 중),1765644.0,4년,0.0,7,24.5,0.0,0,25,0,부채 통합,단기 상환,358579.5,174795.0,14959.5,805,1
TRAIN_09080,주택 담보 대출 (거주 중),1498800.0,4년,0.0,7,14.5,381331.5,1,10,0,부채 통합,장기 상환,291156.0,194493.0,15453.0,800,0
TRAIN_09081,월세,2853139.5,5년,4.0,8,30.4,981891.0,5,35,0,의료비,장기 상환,1255939.5,140161.5,65697.0,680,0
TRAIN_09082,주택 담보 대출 (거주 중),2360847.0,4년,0.0,14,21.3,1217679.0,0,35,0,부채 통합,장기 상환,743934.0,552220.5,36121.5,705,1
TRAIN_09083,월세,3116338.5,10년 이상,0.0,11,18.3,1537273.5,0,31,0,부채 통합,단기 상환,492564.0,308962.5,50191.5,691,0
TRAIN_09084,주택 담보 대출 (거주 중),3643138.5,5년,0.0,11,18.6,1065418.5,0,10,0,부채 통합,단기 상환,662139.0,539424.0,24243.0,720,1
TRAIN_09085,자가,1188964.5,10년 이상,0.0,17,15.8,1387378.5,0,12,0,부채 통합,장기 상환,537717.0,397305.0,28306.5,698,1
TRAIN_09086,주택 담보 대출 (거주 중),1339785.0,5년,0.0,10,42.2,207961.5,2,42,2,부채 통합,단기 상환,226990.5,17946.0,0.0,818,1
TRAIN_09087,자가,1511487.0,4년,0.0,17,19.7,445132.5,1,29,1,부채 통합,단기 상환,226800.0,464655.0,20922.0,795,0
TRAIN_09088,주택 담보 대출 (거주 중),10910961.0,10년 이상,0.0,11,16.9,1285849.5,0,7,0,부채 통합,장기 상환,580054.5,809398.5,46129.5,715,0
TRAIN_09089,주택 담보 대출 (거주 중),8727900.0,10년 이상,0.0,22,46.7,6970216.5,0,65,0,부채 통합,단기 상환,1092196.5,818610.0,68476.5,805,0
TRAIN_09090,월세,1205562.0,1년,0.0,7,12.5,1103671.5,0,37,0,부채 통합,단기 상환,190888.5,289560.0,14679.0,758,0
TRAIN_09091,자가,720657.0,10년 이상,0.0,15,15.1,85669.5,0,5,0,부채 통합,단기 상환,235635.0,199023.0,4512.0,798,0
TRAIN_09092,주택 담보 대출 (거주 중),3437223.0,10년 이상,0.0,14,23.0,1679097.0,1,36,1,부채 통합,단기 상환,388234.5,414063.0,26029.5,815,1
TRAIN_09093,자가,759238.5,10년 이상,0.0,16,17.9,1411866.0,0,25,0,부채 통합,단기 상환,525738.0,640800.0,25551.0,760,0
TRAIN_09094,월세,1099332.0,5년,0.0,13,15.2,1031076.0,0,11,0,기타,단기 상환,250731.0,111108.0,780.0,787,0
TRAIN_09095,월세,1905474.0,10년 이상,0.0,6,18.5,1049509.5,0,70,0,사업 대출,장기 상환,810193.5,102235.5,23683.5,575,0
TRAIN_09096,주택 담보 대출 (거주 중),2389233.0,10년 이상,0.0,7,14.6,1060792.5,0,70,0,부채 통합,단기 상환,82723.5,177637.5,14686.5,769,0
TRAIN_09097,월세,948750.0,6년,0.0,12,21.5,375760.5,0,10,0,부채 통합,단기 상환,491254.5,146626.5,5964.0,691,0
TRAIN_09098,주택 담보 대출 (거주 중),1898553.0,8년,0.0,12,16.1,538246.5,0,62,3,부채 통합,단기 상환,156466.5,184671.0,20383.5,742,0
TRAIN_09099,월세,2988837.0,10년 이상,0.0,11,22.1,3382596.0,0,44,0,부채 통합,단기 상환,641628.0,1213282.5,35946.0,691,0
TRAIN_09100,월세,970125.0,7년,0.0,14,12.9,391957.5,0,34,0,부채 통합,장기 상환,352473.0,173917.5,18412.5,747,1
TRAIN_09101,주택 담보 대출 (거주 중),1445251.5,4년,0.0,13,23.4,439852.5,0,7,0,부채 통합,장기 상환,783717.0,254977.5,28021.5,693,1
TRAIN_09102,자가,756688.5,9년,0.0,15,13.0,291468.0,1,36,0,부채 통합,단기 상환,326647.5,466791.0,5770.5,576,1
TRAIN_09103,주택 담보 대출 (거주 중),2645377.5,1년,1.0,10,29.7,720949.5,1,38,1,주택 개보수,단기 상환,438097.5,97422.0,33250.5,807,0
TRAIN_09104,월세,1457083.5,8년,0.0,16,19.4,499192.5,2,28,3,부채 통합,단기 상환,294105.0,439845.0,8710.5,749,1
TRAIN_09105,월세,628870.5,2년,0.0,9,13.8,752907.0,0,42,0,부채 통합,단기 상환,166366.5,350824.5,1006.5,753,0
TRAIN_09106,주택 담보 대출 (거주 중),1399593.0,10년 이상,4.0,10,22.6,217048.5,0,35,0,주택 구매,단기 상환,323553.0,168160.5,42621.0,805,0
TRAIN_09107,월세,1394883.0,10년 이상,0.0,12,15.1,1345692.0,0,30,0,부채 통합,단기 상환,239562.0,567732.0,19147.5,796,0
TRAIN_09108,월세,1486120.5,8년,0.0,16,27.7,803706.0,1,28,3,사업 대출,단기 상환,236550.0,259464.0,6546.0,811,1
TRAIN_09109,자가,1448286.0,10년 이상,0.0,12,20.0,100714.5,0,12,0,기타,단기 상환,256891.5,18904.5,13279.5,791,0
TRAIN_09110,월세,1497259.5,5년,0.0,14,13.1,1061383.5,0,24,0,부채 통합,단기 상환,226888.5,566454.0,15108.0,785,0
TRAIN_09111,월세,12200962.5,6년,0.0,14,28.3,4285339.5,0,37,0,부채 통합,단기 상환,421866.0,959542.5,34947.0,762,0
TRAIN_09112,자가,1801954.5,10년 이상,1.0,12,9.7,329275.5,2,57,0,부채 통합,단기 상환,470845.5,221347.5,6171.0,740,0
TRAIN_09113,주택 담보 대출 (거주 중),4296849.0,10년 이상,0.0,21,33.6,4495743.0,0,19,0,부채 통합,장기 상환,1015330.5,1283947.5,16191.0,685,0
TRAIN_09114,주택 담보 대출 (거주 중),3133212.0,1년,0.0,8,29.1,438013.5,1,63,1,부채 통합,단기 상환,410034.0,217251.0,12738.0,804,0
TRAIN_09115,주택 담보 대출 (거주 중),4637899.5,9년,0.0,15,36.4,1262157.0,1,4,0,부채 통합,단기 상환,1001461.5,2573370.0,47563.5,804,0
TRAIN_09116,월세,2021206.5,10년 이상,0.0,16,27.3,1037956.5,0,14,0,기타,장기 상환,1166283.0,178600.5,17427.0,755,0
TRAIN_09117,월세,1073488.5,1년 미만,0.0,11,13.9,699849.0,0,14,0,부채 통합,단기 상환,334627.5,526069.5,11406.0,764,0
TRAIN_09118,월세,1642345.5,2년,0.0,5,14.0,857436.0,0,32,0,부채 통합,장기 상환,318814.5,349500.0,3750.0,795,0
TRAIN_09119,월세,952659.0,1년,0.0,15,18.1,1072059.0,1,26,1,부채 통합,단기 상환,368125.5,405343.5,15795.0,740,1
TRAIN_09120,월세,1687950.0,9년,0.0,22,23.0,634381.5,2,14,3,부채 통합,단기 상환,251014.5,322225.5,69331.5,805,1
TRAIN_09121,자가,1365109.5,10년 이상,0.0,12,31.2,927876.0,0,12,0,부채 통합,단기 상환,304293.0,82290.0,19879.5,804,0
TRAIN_09122,월세,2446065.0,5년,4.0,14,23.2,549324.0,5,59,2,고액 구매,장기 상환,440143.5,18957.0,12066.0,633,0
TRAIN_09123,주택 담보 대출 (거주 중),1560321.0,8년,2.0,19,29.1,1084791.0,1,25,1,부채 통합,단기 상환,572409.0,555208.5,49960.5,709,0
TRAIN_09124,월세,1620334.5,7년,0.0,14,13.9,896997.0,0,13,0,부채 통합,단기 상환,297225.0,327370.5,39237.0,796,0
TRAIN_09125,주택 담보 대출 (거주 중),1568629.5,2년,0.0,7,16.2,790920.0,0,33,0,주택 개보수,단기 상환,153952.5,741129.0,6348.0,791,0
TRAIN_09126,월세,1056807.0,1년,0.0,6,12.3,288124.5,0,71,0,부채 통합,단기 상환,464611.5,222948.0,7608.0,756,0
TRAIN_09127,자가,1725244.5,10년 이상,0.0,7,13.8,549954.0,0,40,0,기타,장기 상환,334894.5,175807.5,4764.0,696,0
TRAIN_09128,자가,1388179.5,2년,0.0,11,14.4,90885.0,0,4,0,의료비,장기 상환,1175712.0,0.0,15007.5,727,0
TRAIN_09129,월세,2428638.0,10년 이상,0.0,14,10.7,884269.5,0,31,0,부채 통합,단기 상환,682470.0,397605.0,30708.0,749,1
TRAIN_09130,월세,2805507.0,2년,0.0,7,17.1,530922.0,0,11,0,자동차 구매,단기 상환,333231.0,48156.0,36120.0,689,0
TRAIN_09131,주택 담보 대출 (거주 중),1204384.5,2년,0.0,11,17.5,946069.5,0,14,0,주택 개보수,단기 상환,512553.0,232377.0,16128.0,793,0
TRAIN_09132,월세,1139157.0,9년,0.0,10,14.7,1108288.5,0,29,0,부채 통합,단기 상환,187261.5,255127.5,13863.0,796,1
TRAIN_09133,주택 담보 대출 (거주 중),1024392.0,1년 미만,0.0,12,14.1,748743.0,1,14,1,부채 통합,단기 상환,517417.5,337656.0,31555.5,802,1
TRAIN_09134,주택 담보 대출 (거주 중),4001187.0,10년 이상,0.0,13,15.3,3379818.0,0,9,0,부채 통합,장기 상환,528610.5,278914.5,16188.0,762,0
TRAIN_09135,월세,4222816.5,10년 이상,0.0,13,30.0,5670358.5,0,23,0,부채 통합,단기 상환,1068655.5,640621.5,42693.0,815,0
TRAIN_09136,자가,1351540.5,2년,0.0,12,19.0,679588.5,0,12,0,부채 통합,장기 상환,247450.5,99481.5,17245.5,771,1
TRAIN_09137,월세,1853550.0,10년 이상,0.0,8,19.6,1092168.0,1,33,1,부채 통합,단기 상환,448831.5,293409.0,13089.0,800,0
TRAIN_09138,주택 담보 대출 (거주 중),4574127.0,3년,0.0,22,22.2,1300185.0,0,29,0,부채 통합,단기 상환,512584.5,590386.5,56859.0,807,0
TRAIN_09139,주택 담보 대출 (거주 중),2151327.0,6년,1.0,12,13.4,680494.5,1,18,1,부채 통합,단기 상환,288631.5,108610.5,25060.5,693,0
TRAIN_09140,주택 담보 대출 (거주 중),2800119.0,1년 미만,0.0,23,18.2,141316.5,2,50,1,주택 개보수,단기 상환,546898.5,261396.0,5952.0,696,0
TRAIN_09141,자가,1203094.5,2년,0.0,7,13.7,831250.5,0,37,0,부채 통합,단기 상환,426202.5,167866.5,7995.0,747,0
TRAIN_09142,주택 담보 대출 (거주 중),4036162.5,2년,0.0,13,19.3,1217334.0,0,34,0,부채 통합,장기 상환,731679.0,90454.5,43746.0,625,0
TRAIN_09143,주택 담보 대출 (거주 중),2493931.5,10년 이상,0.0,8,20.6,1329303.0,0,10,0,기타,장기 상환,638371.5,424278.0,26856.0,675,0
TRAIN_09144,월세,1432855.5,10년 이상,0.0,7,18.1,661477.5,0,35,0,부채 통합,단기 상환,456328.5,86230.5,8263.5,785,1
TRAIN_09145,월세,1271889.0,1년,0.0,11,14.2,745735.5,0,7,0,부채 통합,단기 상환,338793.0,429378.0,36154.5,784,1
TRAIN_09146,자가,1297576.5,6년,0.0,16,26.6,980284.5,0,32,0,부채 통합,단기 상환,398815.5,616647.0,15084.0,762,1
TRAIN_09147,주택 담보 대출 (거주 중),1910127.0,2년,0.0,9,19.8,90633.0,0,11,0,사업 대출,장기 상환,785208.0,175335.0,12594.0,658,0
TRAIN_09148,월세,1681879.5,3년,0.0,6,12.1,564873.0,0,83,0,부채 통합,장기 상환,519108.0,477778.5,10906.5,756,1
TRAIN_09149,자가,2472361.5,5년,0.0,4,27.1,942129.0,0,32,0,부채 통합,장기 상환,757255.5,328060.5,15400.5,645,0
TRAIN_09150,월세,1534750.5,6년,0.0,10,12.9,1075239.0,0,38,0,부채 통합,단기 상환,218064.0,346225.5,14767.5,787,0
TRAIN_09151,주택 담보 대출 (거주 중),4384390.5,10년 이상,0.0,13,16.0,1028151.0,1,82,1,부채 통합,장기 상환,540796.5,626974.5,17926.5,753,0
TRAIN_09152,월세,1267222.5,8년,1.0,26,13.0,1172455.5,1,50,1,부채 통합,단기 상환,567634.5,66102.0,13714.5,789,0
TRAIN_09153,자가,1986783.0,5년,0.0,8,13.5,37627.5,0,77,0,기타,장기 상환,694075.5,10413.0,10101.0,724,1
TRAIN_09154,월세,4964943.0,10년 이상,0.0,10,19.2,1103151.0,0,14,0,부채 통합,단기 상환,598386.0,281191.5,46479.0,767,1
TRAIN_09155,주택 담보 대출 (거주 중),1598145.0,10년 이상,0.0,14,28.6,1237297.5,0,23,0,주택 개보수,단기 상환,1158846.0,759744.0,24544.5,700,0
TRAIN_09156,자가,948658.5,5년,0.0,6,21.0,448119.0,0,18,0,기타,장기 상환,526387.5,111120.0,18738.0,569,0
TRAIN_09157,주택 담보 대출 (거주 중),2388646.5,2년,0.0,14,34.4,957406.5,0,10,0,부채 통합,단기 상환,517329.0,430948.5,31497.0,769,0
TRAIN_09158,월세,1278739.5,10년 이상,0.0,15,14.4,139704.0,1,23,0,부채 통합,단기 상환,199915.5,175854.0,20958.0,800,1
TRAIN_09159,주택 담보 대출 (거주 중),3833716.5,6년,0.0,21,15.6,559524.0,1,35,1,부채 통합,단기 상환,1186777.5,505084.5,37461.0,800,0
TRAIN_09160,자가,3245742.0,10년 이상,1.0,12,19.6,4955788.5,1,31,0,부채 통합,단기 상환,1085364.0,457840.5,9726.0,804,1
TRAIN_09161,월세,676192.5,8년,0.0,14,18.8,828711.0,1,57,1,부채 통합,단기 상환,152026.5,504714.0,9223.5,804,0
TRAIN_09162,월세,1683051.0,10년 이상,0.0,10,24.5,549066.0,1,35,0,기타,단기 상환,578781.0,247915.5,79278.0,764,0
TRAIN_09163,월세,1636018.5,1년,0.0,12,11.5,771516.0,0,44,0,부채 통합,장기 상환,419926.5,411640.5,25336.5,751,1
TRAIN_09164,월세,1910389.5,2년,0.0,9,25.8,284395.5,0,12,0,부채 통합,단기 상환,552814.5,187923.0,15529.5,789,0
TRAIN_09165,월세,3324898.5,8년,1.0,6,22.7,887610.0,5,26,0,부채 통합,단기 상환,389014.5,327903.0,41556.0,695,1
TRAIN_09166,주택 담보 대출 (거주 중),2400012.0,10년 이상,0.0,7,25.9,967158.0,0,18,0,부채 통합,장기 상환,740412.0,237699.0,31431.0,705,0
TRAIN_09167,자가,1408087.5,10년 이상,0.0,8,13.3,549952.5,0,38,0,기타,장기 상환,608143.5,130588.5,8014.5,691,0
TRAIN_09168,월세,964443.0,6년,0.0,12,12.0,829939.5,0,31,0,부채 통합,단기 상환,189162.0,344388.0,22456.5,735,0
TRAIN_09169,자가,1768282.5,7년,0.0,11,22.0,1486134.0,0,14,0,기타,단기 상환,192447.0,211557.0,29859.0,782,0
TRAIN_09170,월세,3219850.5,7년,1.0,19,19.5,1344670.5,0,18,0,부채 통합,장기 상환,1346488.5,631893.0,17331.0,685,0
TRAIN_09171,주택 담보 대출 (거주 중),1159456.5,7년,0.0,6,11.5,0.0,0,16,0,주택 개보수,장기 상환,526381.5,115450.5,3648.0,705,1
TRAIN_09172,주택 담보 대출 (거주 중),2207872.5,2년,0.0,21,20.6,4464475.5,0,7,0,부채 통합,단기 상환,474091.5,1110921.0,33414.0,769,0
TRAIN_09173,월세,1857351.0,10년 이상,0.0,12,12.7,386365.5,0,25,0,기타,장기 상환,602527.5,260125.5,13276.5,747,0
TRAIN_09174,자가,2345806.5,2년,0.0,10,12.4,928899.0,0,31,0,부채 통합,장기 상환,753066.0,66208.5,27808.5,742,1
TRAIN_09175,주택 담보 대출 (거주 중),2054667.0,1년,0.0,22,16.4,742480.5,1,27,1,부채 통합,단기 상환,830196.0,378232.5,15333.0,807,0
TRAIN_09176,자가,1549135.5,2년,0.0,13,12.3,1048042.5,0,30,0,부채 통합,단기 상환,294529.5,128523.0,26736.0,798,0
TRAIN_09177,월세,1100257.5,1년,0.0,13,14.6,930532.5,0,13,0,부채 통합,단기 상환,186367.5,515791.5,22512.0,776,0
TRAIN_09178,자가,4356139.5,8년,0.0,16,30.6,752680.5,2,28,3,주택 개보수,단기 상환,359344.5,156835.5,13902.0,793,0
TRAIN_09179,월세,1384935.0,10년 이상,0.0,13,13.4,423307.5,0,15,0,부채 통합,장기 상환,623950.5,414940.5,31581.0,678,1
TRAIN_09180,자가,1534534.5,2년,0.0,7,22.2,0.0,1,69,0,부채 통합,단기 상환,246001.5,69243.0,1800.0,787,0
TRAIN_09181,주택 담보 대출 (거주 중),1786300.5,10년 이상,0.0,8,18.7,373528.5,0,12,0,기타,단기 상환,389535.0,146571.0,30892.5,765,1
TRAIN_09182,자가,2393470.5,7년,0.0,12,13.1,1275552.0,0,35,0,주택 개보수,장기 상환,550930.5,154990.5,25158.0,749,0
TRAIN_09183,주택 담보 대출 (거주 중),1032717.0,2년,0.0,13,30.2,354211.5,0,66,0,주택 개보수,단기 상환,179800.5,111090.0,11173.5,565,0
TRAIN_09184,주택 담보 대출 (거주 중),2685084.0,2년,0.0,25,26.7,2008869.0,0,68,0,부채 통합,장기 상환,568477.5,431718.0,31104.0,695,0
TRAIN_09185,자가,1038826.5,10년 이상,0.0,14,11.1,373177.5,0,66,0,주택 구매,단기 상환,125692.5,0.0,3268.5,787,0
TRAIN_09186,월세,1904122.5,10년 이상,0.0,17,18.5,1049019.0,1,77,0,부채 통합,장기 상환,537541.5,1205112.0,41473.5,769,0
TRAIN_09187,자가,1806678.0,5년,0.0,12,10.5,773473.5,1,6,0,부채 통합,장기 상환,498348.0,368961.0,11176.5,524,1
TRAIN_09188,자가,4146993.0,10년 이상,0.0,19,28.9,1594645.5,0,24,0,부채 통합,단기 상환,188272.5,358051.5,12915.0,784,0
TRAIN_09189,월세,1920981.0,1년 미만,0.0,13,10.1,490326.0,0,33,0,부채 통합,장기 상환,574528.5,227848.5,12276.0,744,0
TRAIN_09190,주택 담보 대출 (거주 중),1201395.0,10년 이상,0.0,8,12.8,766812.0,0,7,0,부채 통합,장기 상환,1195389.0,576157.5,35281.5,658,1
TRAIN_09191,자가,951748.5,8년,0.0,7,13.5,382437.0,0,63,0,기타,단기 상환,172993.5,61258.5,7710.0,751,0
TRAIN_09192,주택 담보 대출 (거주 중),1969362.0,5년,0.0,4,18.6,610150.5,0,13,0,부채 통합,장기 상환,654823.5,597771.0,18153.0,673,0
TRAIN_09193,주택 담보 대출 (거주 중),4422087.0,7년,0.0,14,30.3,746109.0,0,71,0,주택 개보수,단기 상환,1207212.0,847602.0,26938.5,711,0
TRAIN_09194,월세,2506303.5,7년,0.0,13,15.5,1055980.5,0,23,0,부채 통합,단기 상환,178350.0,1048444.5,10696.5,802,1
TRAIN_09195,주택 담보 대출 (거주 중),1734582.0,5년,1.0,14,39.7,426735.0,2,71,3,부채 통합,단기 상환,249447.0,158143.5,15642.0,793,0
TRAIN_09196,월세,3389766.0,7년,0.0,12,22.2,6956086.5,0,12,0,부채 통합,단기 상환,511099.5,952539.0,33364.5,807,0
TRAIN_09197,월세,7557280.5,2년,0.0,20,29.3,850678.5,0,9,0,부채 통합,단기 상환,680943.0,206566.5,22720.5,795,0
TRAIN_09198,주택 담보 대출 (거주 중),1622755.5,10년 이상,0.0,6,19.0,651901.5,0,35,0,주택 개보수,단기 상환,433984.5,40401.0,8737.5,700,0
TRAIN_09199,주택 담보 대출 (거주 중),1209988.5,10년 이상,1.0,10,13.6,253674.0,1,75,0,주택 개보수,단기 상환,202281.0,65710.5,6366.0,704,1
TRAIN_09200,월세,1346341.5,6년,0.0,21,19.0,829552.5,1,67,1,부채 통합,단기 상환,567972.0,520494.0,13093.5,793,0
TRAIN_09201,월세,990318.0,1년,0.0,8,14.5,226756.5,0,24,0,부채 통합,단기 상환,239842.5,129106.5,2880.0,758,0
TRAIN_09202,월세,3588975.0,10년 이상,0.0,13,15.1,1019209.5,0,71,0,부채 통합,단기 상환,339591.0,647533.5,32272.5,793,0
TRAIN_09203,주택 담보 대출 (거주 중),12007461.0,7년,0.0,8,17.6,4339588.5,0,7,0,부채 통합,단기 상환,474555.0,515592.0,16156.5,720,0
TRAIN_09204,주택 담보 대출 (거주 중),2368296.0,10년 이상,0.0,7,39.6,4815397.5,0,8,0,부채 통합,단기 상환,457525.5,1107531.0,27982.5,800,0
TRAIN_09205,자가,1159443.0,8년,0.0,20,20.9,547903.5,5,35,3,부채 통합,단기 상환,178996.5,298294.5,18796.5,756,0
TRAIN_09206,자가,6436879.5,10년 이상,0.0,22,28.4,1021905.0,0,4,0,부채 통합,단기 상환,945579.0,937525.5,50293.5,776,1
TRAIN_09207,자가,4812771.0,10년 이상,0.0,11,26.3,733882.5,0,27,0,주택 개보수,단기 상환,1129524.0,254626.5,23944.5,784,0
TRAIN_09208,주택 담보 대출 (거주 중),4576636.5,3년,0.0,19,33.5,3454638.0,0,35,0,부채 통합,단기 상환,391023.0,891292.5,50328.0,802,0
TRAIN_09209,월세,2101324.5,8년,0.0,10,15.0,0.0,6,37,3,의료비,단기 상환,184854.0,132505.5,3600.0,673,1
TRAIN_09210,주택 담보 대출 (거주 중),3268236.0,5년,0.0,15,22.5,320380.5,0,62,1,주택 개보수,단기 상환,910672.5,195007.5,28908.0,678,0
TRAIN_09211,월세,2323860.0,10년 이상,0.0,8,16.3,1036158.0,0,56,0,부채 통합,장기 상환,545457.0,1427778.0,33060.0,675,0
TRAIN_09212,월세,3361422.0,10년 이상,1.0,24,32.0,1395985.5,2,10,0,부채 통합,단기 상환,345120.0,468748.5,41221.5,804,0
TRAIN_09213,자가,1874595.0,2년,0.0,18,21.8,1439928.0,0,13,0,부채 통합,단기 상환,441574.5,686493.0,11155.5,722,0
